Customer ID,Churned,Age,Average Bill over 6 months,Average Bill over 12 months,Number of defaults in last 12 bills,Payment Method,District,Area,Concesssion Card,INBOUNDCALLS,OUTBOUNDCALLS,Relationship (months),Occupier Status,Multiple Fuel,Bill Delivery Method,rpart,Category of latest complaint,NPS,Product,Multiple Products,Product_New,Adjusted Prob for 50% Cut-off (without Formulae),Customer Segment,Product Category,Bill Amount
132,No,74,67.3575,72.7875,0,Cheque,N,Northern Territory,Yes,0,0,43,Regular,Y,Mail,0.22243274,High Billed Amount,-1,Mobile,Yes,Mobile & PayTV,0.727455641,Small Business,Internet,163
133,No,79,10.0825,12.96,3,Direct Debit,V,Victoria,Yes,0,1,83,Regular,Y,Mail,0.030710259,High Billed Amount,0,Mobile,Yes,Fixed Line & Mobile,0.228170627,Independents,Fixed line,285
134,No,47,11,97.72,0,Cheque,Q,Queensland,No,0,0,100,Regular,N,Mail,0.030710259,Internet Slowness,0,Mobile,Yes,"Internet Service,Fixed Line & PayTV",0.228170627,Small Business,Internet,140
135,No,56,10,11.92,3,Cheque,Q,Queensland,No,0,0,49,Regular,N,Mail,0.030710259,Call Drop,0,Mobile,Yes,Fixed Line & Mobile,0.228170627,Independents,Fixed line,117
136,No,41,4,212.7225,2,Cheque,Q,Queensland,No,0,0,68,Regular,N,Mail,0.030710259,Call Drop,0,Mobile,No,Fixed Line,0.228170627,Independents,Mobile,366
137,No,63,4,151.675,1,Cheque,V,Victoria,Yes,0,0,2,Regular,N,Mail,0.074102396,High Billed Amount,0,Mobile,Yes,Internet Service & Fixed Line,0.427509712,Small Business,Fixed line,95
138,No,,15,47.0375,0,Cheque,V,Victoria,No,0,0,7,Regular,N,Internet,0.074102396,Call Drop,0,Mobile,Yes,Internet Service & Fixed Line,0.427509712,Family & Self Development,ADSL,206
139,Yes,42,16,17.6875,0,Credit Card,V,Victoria,Yes,0,0,2,Regular,Y,Internet,0.053805332,High Billed Amount,1,Mobile,Yes,Internet Service & Fixed Line,0.346654215,Principled Professional,Bundle,74
140,No,26,56.225,49.925,2,Cheque,S,South Australia,No,0,0,22,Regular,N,Mail,0.114993779,High Billed Amount,-1,Mobile,Yes,Fixed Line & Mobile,0.547996846,Independents,Fixed line,375
141,No,43,24.9925,22.4325,2,Credit Card,V,Victoria,No,0,0,12,Regular,Y,Internet,0.053805332,Call Drop,0,Mobile,Yes,Internet Service & Fixed Line,0.346654215,Independents,Fixed line,257
142,No,55,27.8575,24.3875,4,Cheque,V,Victoria,Yes,1,0,47,Regular,Y,Mail,0.030710259,Call Drop,0,Mobile,Yes,Mobile & PayTV,0.228170627,Independents,Bundle,411
143,No,58,18,104.135,1,Cheque,Q,Queensland,No,0,0,102,Regular,N,Mail,0.030710259,Internet Slowness,0,Mobile,Yes,Fixed Line & Mobile,0.228170627,Entrepreneur,Internet,190
144,No,74,29.8375,27.43,0,Credit Card,V,Victoria,Yes,0,0,78,Regular,Y,Mail,0.030710259,Call Drop,0,Mobile,Yes,Mobile & PayTV,0.228170627,Independents,Mobile,75
145,No,48,1.4675,2.7575,0,Cheque,V,Victoria,Yes,0,0,9,Regular,Y,Internet,0.053805332,Call Drop,0,Mobile,No,Fixed Line,0.346654215,"Friends, Fun & Fashion",Mobile,179
146,No,80,5,230.0925,0,Cheque,V,Victoria,No,0,0,119,Regular,N,Mail,0.053805332,Call Drop,0,Mobile,Yes,Internet Service & Fixed Line,0.346654215,Principled Professional,Mobile,60
147,No,30,26.235,24.3675,9,Cheque,V,Victoria,No,0,0,22,Regular,Y,Mail,0.030710259,Call Drop,0,Mobile,Yes,Fixed Line & Mobile,0.228170627,Independents,ADSL,123
148,No,,7.1425,7.2775,12,Cheque,V,Victoria,No,0,0,125,Regular,N,Mail,0.030710259,Call Drop,0,Mobile,Yes,Mobile & PayTV,0.228170627,Small Business,Cable,70
149,No,62,33.785,34.3525,1,Cheque,V,Victoria,No,0,0,29,Regular,N,Mail,0.074102396,Call Drop,0,Mobile,Yes,Fixed Line & Mobile,0.427509712,Entrepreneur,ADSL,163
150,No,38,10,65.73,3,Cheque,S,South Australia,No,0,2,28,Regular,N,Mail,0.074102396,High Billed Amount,0,Mobile,Yes,Fixed Line & Mobile,0.427509712,Small Business,Internet,120
151,No,38,9,47.5975,5,Cheque,V,Victoria,No,0,0,47,Regular,Y,Mail,0.053805332,High Billed Amount,0,Mobile,Yes,Internet Service & Fixed Line,0.346654215,Independents,Cable,73
152,No,36,13,20.4425,0,Credit Card,V,Victoria,No,0,0,5,Regular,Y,Internet,0.030710259,High Billed Amount,0,Mobile,Yes,Mobile & PayTV,0.228170627,Independents,Bundle,167
153,Yes,46,3,48.5275,2,Credit Card,S,South Australia,No,0,0,5,Regular,N,Mail,0.074102396,High Billed Amount,-1,Mobile,Yes,Internet Service & Fixed Line,0.427509712,Independents,Mobile,289
154,No,54,10,48.765,0,Cheque,S,South Australia,No,0,0,9,Regular,N,Internet,0.074102396,Internet Slowness,0,Mobile,Yes,"Internet Service,Fixed Line & PayTV",0.427509712,Entrepreneur,Internet,342
155,No,78,35.09,25.2175,0,Cheque,V,Victoria,Yes,0,0,49,Regular,Y,Mail,0.030710259,Call Drop,0,Mobile,Yes,Fixed Line & Mobile,0.228170627,Principled Professional,ADSL,363
156,No,48,24.2325,21.085,8,Cheque,V,Victoria,No,0,0,122,Regular,Y,Mail,0.030710259,Call Drop,0,Mobile,No,Fixed Line,0.228170627,Independents,Cable,212
157,No,60,14.5025,11.635,0,Credit Card,V,Victoria,No,0,0,17,Regular,Y,Mail,0.053805332,High Billed Amount,0,Mobile,Yes,Internet Service & Fixed Line,0.346654215,Independents,Fixed line,94
158,No,60,6,163.665,3,Cheque,S,South Australia,No,0,0,39,Regular,N,Mail,0.082100592,Call Drop,1,Mobile,Yes,Fixed Line & Mobile,0.454911428,Independents,Internet,84
159,No,43,59.1775,51.4675,3,Cheque,V,Victoria,No,0,0,77,Regular,Y,Mail,0.030710259,Call Drop,0,Mobile,Yes,Fixed Line & Mobile,0.228170627,Principled Professional,Bundle,183
160,No,41,46.2575,38.9875,11,Cheque,V,Victoria,Yes,0,0,11,Regular,Y,Mail,0.030710259,High Billed Amount,0,Mobile,Yes,Mobile & Internet Service,0.228170627,Entrepreneur,Mobile,108
161,No,72,78.175,54.9375,1,Credit Card,V,Victoria,No,0,0,42,Regular,N,Mail,0.030710259,Call Drop,0,Mobile,Yes,Internet Service & Fixed Line,0.228170627,Independents,Cable,1016
162,No,78,26.17,20.0325,0,Cheque,V,Victoria,Yes,0,0,55,Regular,Y,Mail,0.053805332,Call Drop,0,Mobile,Yes,Internet Service & Fixed Line,0.346654215,Principled Professional,Mobile,109
163,No,42,29.275,27.4675,1,Credit Card,V,Victoria,No,0,0,24,Regular,Y,Internet,0.030710259,Internet Slowness,0,Mobile,Yes,Fixed Line & Mobile,0.228170627,Family & Self Development,Fixed line,920
164,No,33,18.045,17.4425,0,Cheque,V,Victoria,No,0,0,17,Regular,Y,Mail,0.053805332,Call Drop,0,Mobile,Yes,Internet Service & Fixed Line,0.346654215,Principled Professional,Cable,81
165,No,50,211.6875,234.1575,3,Cheque,V,Victoria,No,0,0,6,Regular,Y,Internet,0.053805332,High Billed Amount,0,Mobile,No,Fixed Line,0.346654215,Family & Self Development,Mobile,292
166,No,65,17,17.22,0,Credit Card,V,Victoria,No,0,0,2,Regular,N,Mail,0.053805332,High Billed Amount,0,Mobile,No,Fixed Line,0.346654215,"Friends, Fun & Fashion",Mobile,53
167,No,56,20.2875,20.21,0,Cheque,V,Victoria,No,0,0,25,Regular,Y,Mail,0.074102396,High Billed Amount,0,Mobile,Yes,Internet Service & Fixed Line,0.427509712,Principled Professional,Cable,127
168,Yes,28,3,67.3875,1,Credit Card,Q,Queensland,No,0,0,12,Regular,N,Internet,0.114993779,High Billed Amount,-1,Mobile,Yes,"Internet Service,Fixed Line & PayTV",0.547996846,"Friends, Fun & Fashion",Mobile,114
169,No,56,27.91,24.1525,2,Cheque,V,Victoria,No,0,0,59,Regular,Y,Mail,0.030710259,Call Drop,0,Mobile,No,Fixed Line,0.228170627,Independents,Internet,153
170,No,71,16.94,16.6725,0,Cheque,V,Victoria,Yes,0,0,66,Regular,Y,Mail,0.030710259,High Billed Amount,0,Mobile,Yes,"Internet Service,Fixed Line & PayTV",0.228170627,Independents,Cable,149
171,Yes,24,12,116.1275,2,Credit Card,V,Victoria,No,0,0,4,Regular,N,Mail,0.114993779,Internet Slowness,-1,Mobile,Yes,Fixed Line & Mobile,0.547996846,Independents,Fixed line,212
172,No,30,120.085,74.64,3,Credit Card,V,Victoria,No,0,0,62,Regular,N,Internet,0.030710259,High Billed Amount,0,Mobile,Yes,Fixed Line & Mobile,0.228170627,"Friends, Fun & Fashion",Bundle,137
173,No,75,13,49.8525,0,Cheque,N,Northern Territory,Yes,0,0,54,Regular,N,Mail,0.046137046,Internet Slowness,0,Mobile,Yes,Fixed Line & Mobile,0.310966059,Small Business,Bundle,205
174,No,69,17,72.735,0,Cheque,N,Northern Territory,No,0,0,42,Regular,N,Mail,0.263043478,Internet Slowness,-1,Mobile,Yes,Mobile & PayTV,0.769073569,Independents,Bundle,11
175,No,32,15,70.9375,4,Cheque,Q,Queensland,No,0,0,22,Regular,N,Mail,0.22243274,Call Drop,-1,Mobile,Yes,"Internet Service,Fixed Line & PayTV",0.727455641,Independents,Mobile,209
176,No,56,18.71,21.2775,4,Cheque,V,Victoria,No,0,0,14,Regular,N,Mail,0.053805332,Call Drop,0,Mobile,Yes,Internet Service & Fixed Line,0.346654215,Entrepreneur,Mobile,118
177,No,46,17.8575,15.87,1,Cheque,V,Victoria,Yes,0,0,29,Regular,Y,Internet,0.030710259,Call Drop,0,Mobile,No,Fixed Line,0.228170627,Independents,Bundle,131
178,No,65,10,95.805,1,Cheque,Q,Queensland,No,0,0,75,Regular,N,Internet,0.053805332,Call Drop,0,Mobile,Yes,Internet Service & Fixed Line,0.346654215,Independents,Mobile,122
179,No,43,19,91.895,0,Cheque,S,South Australia,No,0,0,74,Regular,N,Mail,0.030710259,Call Drop,0,Mobile,Yes,Fixed Line & Mobile,0.228170627,Entrepreneur,Cable,527
180,No,50,34.5575,29.4625,2,Cheque,V,Victoria,No,0,0,77,Regular,N,Mail,0.030710259,High Billed Amount,0,Mobile,No,Fixed Line,0.228170627,Independents,Mobile,59
181,No,72,25.86,23.7975,0,Cheque,V,Victoria,No,0,0,79,Regular,Y,Mail,0.030710259,Call Drop,0,Mobile,Yes,Fixed Line & Mobile,0.228170627,Small Business,Fixed line,262
182,No,35,41.655,33.1,10,Cheque,V,Victoria,No,0,0,105,Regular,Y,Mail,0.030710259,High Billed Amount,0,Mobile,No,Fixed Line,0.228170627,Family & Self Development,Cable,66
183,No,63,55.8475,37.715,4,Cheque,V,Victoria,No,0,0,102,Regular,Y,Mail,0.030710259,Internet Slowness,0,Mobile,Yes,Fixed Line & Mobile,0.228170627,Independents,Mobile,92
184,No,38,46.14,46.0125,3,Cheque,V,Victoria,No,0,0,77,Regular,N,Mail,0.030710259,High Billed Amount,0,Mobile,Yes,Internet Service & Fixed Line,0.228170627,Principled Professional,Mobile,132
185,No,26,20,140.05,1,Cheque,N,Northern Territory,No,0,0,9,Regular,Y,Mail,0.782012195,High Billed Amount,0,Mobile,Yes,Fixed Line & Mobile,0.970991483,Family & Self Development,ADSL,271
186,No,29,3,13.895,0,Cheque,V,Victoria,No,0,0,1,Regular,N,Internet,0.053805332,Internet Slowness,0,Mobile,Yes,Fixed Line & Mobile,0.346654215,Family & Self Development,Mobile,354
187,No,21,18,8.5,1,Cheque,S,South Australia,No,0,0,3,Regular,N,Email,0.030710259,Call Drop,0,Mobile,Yes,Internet Service & Fixed Line,0.228170627,Entrepreneur,Bundle,123
188,No,35,14.7675,14.7925,4,Cheque,V,Victoria,No,0,0,10,Regular,Y,Internet,0.053805332,Call Drop,0,Mobile,Yes,Fixed Line & Mobile,0.346654215,"Friends, Fun & Fashion",ADSL,82
189,No,67,39.175,37.6125,3,Direct Debit,S,South Australia,Yes,0,0,116,Regular,N,Mail,0.053805332,Call Drop,0,Mobile,Yes,Fixed Line & Mobile,0.346654215,Small Business,Fixed line,558
190,No,60,4.965,3.8,0,Cheque,V,Victoria,Yes,0,0,60,Regular,Y,Mail,0.053805332,Call Drop,0,Mobile,Yes,Mobile & Internet Service,0.346654215,Small Business,Cable,259
191,No,30,15,13.0625,0,Credit Card,V,Victoria,No,0,0,6,Regular,N,Internet,0.030710259,Call Drop,0,Mobile,Yes,Fixed Line & Mobile,0.228170627,Family & Self Development,ADSL,188
192,No,27,7.2875,8.765,2,Direct Debit,V,Victoria,No,0,0,10,Regular,Y,Internet,0.053805332,Call Drop,0,Mobile,Yes,Internet Service & Fixed Line,0.346654215,Family & Self Development,Fixed line,250
193,No,50,16.005,15.4875,5,Credit Card,V,Victoria,No,1,0,17,Regular,Y,Internet,0.053805332,Call Drop,0,Mobile,Yes,Internet Service & Fixed Line,0.346654215,Independents,ADSL,116
194,No,80,17.66,14.0375,2,Direct Debit,V,Victoria,Yes,0,0,82,Regular,Y,Mail,0.030710259,High Billed Amount,0,Mobile,No,Fixed Line,0.228170627,Principled Professional,Fixed line,148
195,No,43,31.285,27.67,12,Cheque,V,Victoria,No,0,0,48,Regular,Y,Mail,0.030710259,Call Drop,0,Mobile,No,Fixed Line,0.228170627,Small Business,Internet,61
196,No,75,7.9,6.875,3,Direct Debit,V,Victoria,No,0,0,52,Regular,N,Internet,0.030710259,Internet Slowness,0,Mobile,Yes,"Internet Service,Fixed Line & PayTV",0.228170627,Small Business,Mobile,180
197,No,35,39.68,34.155,3,Direct Debit,V,Victoria,No,0,0,23,Regular,Y,Mail,0.030710259,High Billed Amount,0,Mobile,Yes,Internet Service & Fixed Line,0.228170627,Independents,Internet,569
198,No,72,47.795,38.7725,0,Cheque,V,Victoria,No,0,0,102,Regular,N,Internet,0.074102396,Call Drop,0,Mobile,Yes,Fixed Line & Mobile,0.427509712,Principled Professional,ADSL,616
199,No,71,18.7525,14.885,4,Direct Debit,V,Victoria,Yes,0,0,39,Regular,Y,Mail,0.030710259,Call Drop,0,Mobile,Yes,Fixed Line & Mobile,0.228170627,Independents,Fixed line,86
200,No,,11,10.32,3,Cheque,N,Northern Territory,No,0,0,8,Occupier,N,Mail,0.900445765,Call Drop,-1,Mobile,Yes,Internet Service & Fixed Line,0.988289437,Family & Self Development,Mobile,71
201,No,66,30.4375,33.0025,1,Cheque,V,Victoria,No,0,0,53,Regular,Y,Mail,0.030710259,Call Drop,0,Mobile,Yes,Fixed Line & Mobile,0.228170627,Family & Self Development,Mobile,196
202,No,,45.6425,46.48,0,Cheque,V,Victoria,No,0,0,121,Regular,N,Internet,0.030710259,High Billed Amount,0,Mobile,Yes,Mobile & Internet Service,0.228170627,"Friends, Fun & Fashion",Cable,270
203,No,,21.0525,20.2175,0,Direct Debit,V,Victoria,No,0,0,84,Regular,N,Mail,0.030710259,High Billed Amount,0,Mobile,Yes,Internet Service & Fixed Line,0.228170627,Independents,Internet,199
204,No,35,33.9775,35.705,8,Cheque,V,Victoria,No,0,0,87,Regular,N,Mail,0.030710259,High Billed Amount,0,Mobile,Yes,Fixed Line & Mobile,0.228170627,Family & Self Development,Internet,121
205,No,,35.5175,34.85,2,Cheque,V,Victoria,No,0,0,121,Regular,N,Mail,0.030710259,High Billed Amount,0,Mobile,Yes,Internet Service & Fixed Line,0.228170627,"Friends, Fun & Fashion",Mobile,281
206,No,70,13.9825,12.92,4,Direct Debit,V,Victoria,No,0,0,64,Regular,Y,Internet,0.030710259,High Billed Amount,0,Mobile,Yes,Mobile & PayTV,0.228170627,"Friends, Fun & Fashion",Internet,85
207,No,71,6,4.53,0,Cheque,Q,Queensland,No,0,0,57,Regular,N,Mail,0.030710259,High Billed Amount,0,Mobile,Yes,Internet Service & Fixed Line,0.228170627,"Friends, Fun & Fashion",Fixed line,77
208,No,66,18,41.865,0,Cheque,S,South Australia,Yes,0,0,104,Regular,N,Mail,0.030710259,High Billed Amount,0,Mobile,Yes,"Internet Service,Fixed Line & PayTV",0.228170627,Independents,Cable,221
209,Yes,60,6,114.38,1,Direct Debit,S,South Australia,No,0,0,52,Regular,N,Mail,0.030710259,Call Drop,1,Mobile,Yes,Internet Service & Fixed Line,0.228170627,"Friends, Fun & Fashion",Bundle,474
210,No,48,4,123.65,4,Cheque,Q,Queensland,Yes,0,0,65,Regular,N,Mail,0.030710259,Internet Slowness,0,Mobile,No,Fixed Line,0.228170627,"Friends, Fun & Fashion",Bundle,270
211,No,83,26.5325,28.365,4,Direct Debit,V,Victoria,Yes,0,0,76,Regular,N,Mail,0.030710259,Call Drop,0,Mobile,Yes,Internet Service & Fixed Line,0.228170627,Independents,Cable,15
212,No,80,8.8775,6.725,4,Direct Debit,V,Victoria,Yes,0,0,65,Regular,Y,Mail,0.030710259,Call Drop,0,Mobile,Yes,Fixed Line & Mobile,0.228170627,"Friends, Fun & Fashion",ADSL,319
213,No,62,43.6225,35.485,0,Cheque,V,Victoria,No,0,0,49,Regular,Y,Internet,0.030710259,High Billed Amount,0,Mobile,Yes,Mobile & Internet Service,0.228170627,Entrepreneur,Fixed line,123
214,No,42,25.14,27.5675,4,Cheque,S,South Australia,No,0,0,116,Regular,N,Mail,0.030710259,Call Drop,0,Mobile,Yes,Internet Service & Fixed Line,0.228170627,"Friends, Fun & Fashion",ADSL,310
215,No,75,4,47.025,3,Cheque,N,Northern Territory,Yes,0,0,45,Regular,Y,Mail,0.030710259,Call Drop,0,Mobile,Yes,Mobile & PayTV,0.228170627,Principled Professional,Mobile,465
216,No,84,19.505,16.645,3,Cheque,V,Victoria,No,0,0,47,Regular,Y,Mail,0.046137046,Internet Slowness,0,Mobile,Yes,Fixed Line & Mobile,0.310966059,Principled Professional,Mobile,152
217,No,49,15,4.5425,0,Cheque,Q,Queensland,No,1,0,75,Regular,N,Internet,0.030710259,High Billed Amount,0,Mobile,No,Fixed Line,0.228170627,Principled Professional,Cable,52
218,No,45,51.06,46.4425,2,Cheque,V,Victoria,No,0,0,39,Regular,N,Mail,0.030710259,Call Drop,0,Mobile,Yes,Mobile & Internet Service,0.228170627,Family & Self Development,Fixed line,141
219,No,66,33.165,34.4825,3,Direct Debit,V,Victoria,No,0,0,64,Regular,N,Mail,0.030710259,Call Drop,0,Mobile,Yes,Fixed Line & Mobile,0.228170627,Principled Professional,Cable,110
220,No,65,25.205,27.0425,0,Cheque,V,Victoria,Yes,1,1,10,Regular,N,Mail,0.690826153,Call Drop,-1,Mobile,Yes,Mobile & PayTV,0.954230245,Entrepreneur,Bundle,557
221,No,57,81.6525,92.0275,0,Cheque,N,Northern Territory,No,0,0,,Regular,Y,Mail,0.22243274,High Billed Amount,0,Mobile,Yes,Fixed Line & Mobile,0.727455641,Independents,ADSL,117
222,No,20,3,80.685,5,Cheque,Q,Queensland,No,0,0,17,Regular,N,Mail,0.053805332,Call Drop,0,Mobile,Yes,Fixed Line & Mobile,0.346654215,Independents,Bundle,183
223,No,78,34.6975,25.0825,0,Cheque,V,Victoria,Yes,0,0,,Regular,Y,Mail,0.030710259,High Billed Amount,0,Mobile,Yes,Fixed Line & Mobile,0.228170627,Independents,Mobile,295
224,Yes,40,29.8025,27.8175,0,Credit Card,V,Victoria,No,0,0,0,Regular,N,Internet,0.053805332,Call Drop,1,Mobile,Yes,Fixed Line & Mobile,0.346654215,Principled Professional,Internet,271
225,No,26,23.125,21.37,3,Cheque,V,Victoria,No,0,0,29,Regular,N,Mail,0.053805332,Call Drop,0,Mobile,Yes,Fixed Line & Mobile,0.346654215,Independents,Mobile,76
226,No,52,20,57.705,1,Cheque,Q,Queensland,No,0,0,28,Regular,N,Mail,0.074102396,Internet Slowness,0,Mobile,No,Fixed Line,0.427509712,Small Business,ADSL,300
227,Yes,71,8,65.8825,4,Credit Card,Q,Queensland,No,0,0,6,Regular,N,Internet,0.030710259,Call Drop,1,Mobile,Yes,Internet Service & Fixed Line,0.228170627,Independents,Bundle,127
228,No,69,19.275,19.2175,5,Cheque,V,Victoria,Yes,0,0,92,Regular,N,Mail,0.030710259,Call Drop,0,Mobile,Yes,"Internet Service,Fixed Line & PayTV",0.228170627,Independents,Mobile,67
229,No,40,18.1425,16.5425,12,Cheque,V,Victoria,No,0,0,53,Regular,Y,Mail,0.150757228,Call Drop,0,Mobile,No,Fixed Line,0.623545067,Entrepreneur,Bundle,171
230,Yes,68,2.51,37.9975,3,Credit Card,N,Northern Territory,No,0,0,11,Regular,Y,Mail,0.9,Call Drop,-1,Mobile,Yes,Mobile & PayTV,0.988231862,Independents,Mobile,241
231,No,55,17.5375,15.505,11,Cheque,V,Victoria,No,0,0,,Regular,N,Mail,0.074102396,High Billed Amount,0,Mobile,Yes,"Internet Service,Fixed Line & PayTV",0.427509712,Independents,Internet,180
232,No,73,53.46,53.9475,0,Credit Card,V,Victoria,Yes,0,0,31,Regular,N,Mail,0.030710259,Internet Slowness,0,Mobile,Yes,Fixed Line & Mobile,0.228170627,Family & Self Development,Mobile,246
233,No,62,17,93.3025,0,Credit Card,Q,Queensland,Yes,0,0,20,Regular,N,Mail,0.074102396,Internet Slowness,0,Mobile,Yes,Internet Service & Fixed Line,0.427509712,Independents,ADSL,67
234,No,66,19,125.47,4,Cheque,Q,Queensland,Yes,0,0,22,Regular,N,Internet,0.150757228,High Billed Amount,0,Mobile,Yes,"Internet Service,Fixed Line & PayTV",0.623545067,Entrepreneur,Bundle,207
235,Yes,43,21.1075,19.5,2,Credit Card,V,Victoria,No,0,0,41,Regular,N,Mail,0.030710259,High Billed Amount,1,Mobile,Yes,"Internet Service,Fixed Line & PayTV",0.228170627,Family & Self Development,Fixed line,75
236,No,73,14,17.47,0,Cheque,V,Victoria,Yes,0,0,4,Regular,N,Mail,0.053805332,Internet Slowness,0,Mobile,Yes,Fixed Line & Mobile,0.346654215,Small Business,Cable,197
237,No,41,20,2.3925,1,Cheque,Q,Queensland,No,0,0,1,Regular,N,Internet,0.053805332,Call Drop,0,Mobile,Yes,Mobile & Internet Service,0.346654215,Independents,ADSL,41
238,No,31,30.55,31.2725,6,Cheque,V,Victoria,No,0,0,18,Regular,N,Mail,0.030710259,High Billed Amount,0,Mobile,Yes,Mobile & PayTV,0.228170627,Principled Professional,Fixed line,131
239,No,35,48.1275,39.955,9,Cheque,V,Victoria,No,0,0,19,Regular,Y,Internet,0.203508772,Call Drop,-1,Mobile,Yes,Mobile & PayTV,0.704493862,Family & Self Development,ADSL,139
240,No,69,19.7875,17.5725,11,Cheque,V,Victoria,Yes,0,0,39,Regular,Y,Mail,0.276470588,Internet Slowness,-1,Mobile,Yes,Internet Service & Fixed Line,0.780958408,Principled Professional,Internet,58
241,No,50,22.0075,14.9325,0,Credit Card,V,Victoria,No,0,0,4,Regular,Y,Internet,0.053805332,Internet Slowness,0,Mobile,Yes,Fixed Line & Mobile,0.346654215,Independents,Bundle,42
242,No,83,7.98,8.24,5,Cheque,V,Victoria,No,0,0,103,Regular,N,Mail,0.030710259,Call Drop,0,Mobile,No,Fixed Line,0.228170627,Principled Professional,Bundle,356
243,No,63,32.8225,28.195,0,Cheque,V,Victoria,No,0,0,86,Regular,Y,Internet,0.030710259,Call Drop,0,Mobile,Yes,Fixed Line & Mobile,0.228170627,Independents,Internet,260
244,No,49,13,70.705,0,Cheque,S,South Australia,No,0,0,113,Regular,N,Internet,0.030710259,High Billed Amount,0,Mobile,Yes,Fixed Line & Mobile,0.228170627,Family & Self Development,Cable,56
245,No,46,19,103.94,4,Cheque,S,South Australia,No,0,1,29,Regular,N,Internet,0.150757228,Call Drop,-1,Mobile,Yes,Internet Service & Fixed Line,0.623545067,Independents,Mobile,97
246,No,63,4,124.2475,3,Cheque,S,South Australia,No,0,0,15,Regular,N,Mail,0.074102396,Internet Slowness,0,Mobile,No,Fixed Line,0.427509712,Independents,Mobile,81
247,No,69,6,60.3525,0,Cheque,Q,Queensland,Yes,0,0,98,Regular,N,Mail,0.030710259,Call Drop,0,Mobile,Yes,Fixed Line & Mobile,0.228170627,"Friends, Fun & Fashion",ADSL,130
248,No,64,10,121.75,0,Cheque,Q,Queensland,Yes,0,0,22,Regular,N,Mail,0.074102396,Call Drop,0,Mobile,Yes,"Internet Service,Fixed Line & PayTV",0.427509712,"Friends, Fun & Fashion",Fixed line,488
249,No,38,31.845,24.485,4,Cheque,V,Victoria,Yes,0,0,17,Regular,Y,Mail,0.053805332,Internet Slowness,0,Mobile,Yes,Fixed Line & Mobile,0.346654215,Independents,Internet,211
250,Yes,52,18,189.755,1,Credit Card,V,Victoria,No,0,0,77,Regular,N,Mail,0.030710259,Call Drop,1,Mobile,Yes,Internet Service & Fixed Line,0.228170627,Independents,Fixed line,114
251,No,63,32.25,30.365,3,Direct Debit,V,Victoria,No,0,0,81,Regular,Y,Mail,0.030710259,Call Drop,0,Mobile,Yes,Fixed Line & Mobile,0.228170627,Family & Self Development,Mobile,672
252,No,63,13,20.9075,2,Cheque,V,Victoria,No,0,0,6,Regular,Y,Internet,0.053805332,Call Drop,0,Mobile,Yes,Fixed Line & Mobile,0.346654215,Family & Self Development,Mobile,126
253,No,55,15.16,14.71,0,Direct Debit,V,Victoria,No,0,0,50,Regular,Y,Mail,0.030710259,Call Drop,0,Mobile,Yes,Fixed Line & Mobile,0.228170627,Independents,Internet,229
254,No,52,4,139.38,2,Cheque,Q,Queensland,No,1,0,74,Regular,N,Internet,0.030710259,Call Drop,0,Mobile,Yes,"Internet Service,Fixed Line & PayTV",0.228170627,"Friends, Fun & Fashion",ADSL,147
